,Al,B,C,Co,Cr,Cu,Fe,Hf,Li,Mg,Mn,Mo,Nb,Ni,Sc,Si,Sn,Ta,Ti,V,W,Y,Zn,Zr,density,hv,yield_strength,young_modulus,BCC,FCC,Other
177,0.358974358974359,0.0,0.0,0.12820512820512822,0.12820512820512822,0.12820512820512822,0.12820512820512822,0.0,0.0,0.0,0.0,0.0,0.0,0.12820512820512822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,650.0,,157.0,1.0,0.0,0.0
178,0.375,0.0,0.0,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,640.0,,153.0,1.0,0.0,0.0
179,0.08771929824561403,0.03508771929824561,0.0,0.17543859649122806,0.17543859649122806,0.17543859649122806,0.17543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.17543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,415.0,,,0.0,0.0,1.0
180,0.0819672131147541,0.09836065573770492,0.0,0.1639344262295082,0.1639344262295082,0.1639344262295082,0.1639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.1639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,505.0,,,0.0,0.0,1.0
181,0.07692307692307693,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,736.0,,,0.0,0.0,1.0
182,0.09090909090909091,0.0,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,7.1,,1580.0,161.0,0.0,0.0,1.0
183,0.08771929824561403,0.0,0.0,0.17543859649122806,0.17543859649122806,0.17543859649122806,0.17543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.17543859649122806,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,7.5,272.0,,191.0,0.0,1.0,0.0
184,0.0847457627118644,0.0,0.0,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.1694915254237288,0.0,0.0,0.0,0.0,0.06779661016949153,0.0,0.0,0.0,0.0,0.0,7.3,321.0,,188.0,0.0,1.0,0.0
185,0.0819672131147541,0.0,0.0,0.1639344262295082,0.1639344262295082,0.1639344262295082,0.1639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.1639344262295082,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,7.2,458.0,,186.0,0.0,0.0,1.0
186,0.07936507936507936,0.0,0.0,0.15873015873015872,0.15873015873015872,0.15873015873015872,0.15873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.15873015873015872,0.0,0.0,0.0,0.0,0.126984126984127,0.0,0.0,0.0,0.0,0.0,7.1,590.0,,184.0,0.0,0.0,1.0
187,0.07692307692307693,0.0,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,7.0,636.0,,,0.0,0.0,1.0
188,0.07462686567164178,0.0,0.0,0.14925373134328357,0.14925373134328357,0.14925373134328357,0.14925373134328357,0.0,0.0,0.0,0.0,0.0,0.0,0.14925373134328357,0.0,0.0,0.0,0.0,0.1791044776119403,0.0,0.0,0.0,0.0,0.0,6.9,646.0,,,0.0,0.0,1.0
189,0.07246376811594203,0.0,0.0,0.14492753623188406,0.14492753623188406,0.14492753623188406,0.14492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.14492753623188406,0.0,0.0,0.0,0.0,0.20289855072463767,0.0,0.0,0.0,0.0,0.0,6.8,664.0,,,0.0,0.0,1.0
190,0.07042253521126761,0.0,0.0,0.14084507042253522,0.14084507042253522,0.14084507042253522,0.14084507042253522,0.0,0.0,0.0,0.0,0.0,0.0,0.14084507042253522,0.0,0.0,0.0,0.0,0.22535211267605637,0.0,0.0,0.0,0.0,0.0,6.7,657.0,,,0.0,0.0,1.0
191,0.0684931506849315,0.0,0.0,0.136986301369863,0.136986301369863,0.136986301369863,0.136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.136986301369863,0.0,0.0,0.0,0.0,0.24657534246575344,0.0,0.0,0.0,0.0,0.0,6.6,667.0,,,0.0,0.0,1.0
192,0.06666666666666667,0.0,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,6.5,696.0,,,0.0,0.0,1.0
193,0.08771929824561403,0.0,0.0,0.17543859649122806,0.17543859649122806,0.17543859649122806,0.17543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.17543859649122806,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,7.6,204.0,,191.0,0.0,1.0,0.0
194,0.0847457627118644,0.0,0.0,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.1694915254237288,0.0,0.0,0.0,0.0,0.0,0.06779661016949153,0.0,0.0,0.0,0.0,7.5,231.0,,189.0,0.0,0.0,1.0
195,0.0819672131147541,0.0,0.0,0.1639344262295082,0.1639344262295082,0.1639344262295082,0.1639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.1639344262295082,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,7.5,328.0,,,0.0,0.0,1.0
196,0.07936507936507936,0.0,0.0,0.15873015873015872,0.15873015873015872,0.15873015873015872,0.15873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.15873015873015872,0.0,0.0,0.0,0.0,0.0,0.126984126984127,0.0,0.0,0.0,0.0,7.4,447.0,,,0.0,0.0,1.0
197,0.07692307692307693,0.0,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,7.4,639.0,,,0.0,0.0,1.0
198,0.07462686567164178,0.0,0.0,0.14925373134328357,0.14925373134328357,0.14925373134328357,0.14925373134328357,0.0,0.0,0.0,0.0,0.0,0.0,0.14925373134328357,0.0,0.0,0.0,0.0,0.0,0.1791044776119403,0.0,0.0,0.0,0.0,7.3,579.0,,182.0,1.0,0.0,0.0
199,0.07246376811594203,0.0,0.0,0.14492753623188406,0.14492753623188406,0.14492753623188406,0.14492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.14492753623188406,0.0,0.0,0.0,0.0,0.0,0.20289855072463767,0.0,0.0,0.0,0.0,7.3,577.0,,180.0,1.0,0.0,0.0
200,0.07042253521126761,0.0,0.0,0.14084507042253522,0.14084507042253522,0.14084507042253522,0.14084507042253522,0.0,0.0,0.0,0.0,0.0,0.0,0.14084507042253522,0.0,0.0,0.0,0.0,0.0,0.22535211267605637,0.0,0.0,0.0,0.0,7.2,594.0,,179.0,1.0,0.0,0.0
201,0.0684931506849315,0.0,0.0,0.136986301369863,0.136986301369863,0.136986301369863,0.136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.136986301369863,0.0,0.0,0.0,0.0,0.0,0.24657534246575344,0.0,0.0,0.0,0.0,7.2,597.0,,177.0,1.0,0.0,0.0
202,0.06666666666666667,0.0,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,7.2,587.0,,176.0,1.0,0.0,0.0
203,0.13636363636363635,0.0,0.0,0.18181818181818182,0.18181818181818182,0.045454545454545456,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,6.8,,1900.0,164.0,0.0,0.0,1.0
204,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,6.4,,,36.0,1.0,0.0,0.0
205,0.15384615384615385,0.0,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.07692307692307693,0.0,0.0,6.1,,,36.0,0.0,0.0,1.0
206,0.14705882352941177,0.0,0.0,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14705882352941177,0.0,0.0,0.0,0.0,0.14705882352941177,0.0,0.0,0.11764705882352942,0.0,0.0,5.9,,,38.0,0.0,0.0,1.0
207,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,5.8,,,37.0,0.0,0.0,1.0
208,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,456.0,964.0,173.0,1.0,0.0,0.0
209,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,6.2,790.0,,143.0,1.0,0.0,0.0
210,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,,,188.0,0.0,1.0,0.0
211,0.0,0.0,0.0,0.24875621890547267,0.0,0.24875621890547267,0.24875621890547267,0.0,0.0,0.0,0.0,0.0,0.0,0.24875621890547267,0.0,0.0,0.0049751243781094535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,,,187.0,0.0,1.0,0.0
212,0.0,0.0,0.0,0.24752475247524752,0.0,0.24752475247524752,0.24752475247524752,0.0,0.0,0.0,0.0,0.0,0.0,0.24752475247524752,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,,,,0.0,0.0,1.0
213,0.0,0.0,0.0,0.2469135802469136,0.0,0.2469135802469136,0.2469135802469136,0.0,0.0,0.0,0.0,0.0,0.0,0.2469135802469136,0.0,0.0,0.01234567901234568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,,,,0.0,0.0,1.0
214,0.0,0.0,0.0,0.24570024570024568,0.0,0.24570024570024568,0.24570024570024568,0.0,0.0,0.0,0.0,0.0,0.0,0.24570024570024568,0.0,0.0,0.0171990171990172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,,,,0.0,0.0,1.0
215,0.0,0.0,0.0,0.24390243902439027,0.0,0.24390243902439027,0.24390243902439027,0.0,0.0,0.0,0.0,0.0,0.0,0.24390243902439027,0.0,0.0,0.02439024390243903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,,,,0.0,0.0,1.0
216,0.0,0.0,0.0,0.23809523809523808,0.0,0.23809523809523808,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,,,,0.0,0.0,1.0
217,0.0,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,,,,0.0,0.0,1.0
218,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,536.0,,164.0,0.0,0.0,1.0
219,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,578.0,,,0.0,0.0,1.0
220,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,682.0,,145.0,0.0,0.0,1.0
221,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,6.5,626.0,,156.0,0.0,0.0,1.0
222,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,6.9,472.0,,,0.0,0.0,1.0
223,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,208.0,,190.0,0.0,1.0,0.0
224,0.0,0.0,0.0,0.19880715705765406,0.0,0.19880715705765406,0.19880715705765406,0.0,0.0,0.0,0.19880715705765406,0.0,0.0,0.19880715705765406,0.0,0.0,0.005964214711729622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,192.0,,,0.0,1.0,0.0
225,0.0,0.0,0.0,0.19801980198019803,0.0,0.19801980198019803,0.19801980198019803,0.0,0.0,0.0,0.19801980198019803,0.0,0.0,0.19801980198019803,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,205.0,,,0.0,0.0,1.0
226,0.0,0.0,0.0,0.19685039370078738,0.0,0.19685039370078738,0.19685039370078738,0.0,0.0,0.0,0.19685039370078738,0.0,0.0,0.19685039370078738,0.0,0.0,0.015748031496062992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,219.0,,,0.0,0.0,1.0
227,0.0,0.0,0.0,0.19607843137254904,0.0,0.19607843137254904,0.19607843137254904,0.0,0.0,0.0,0.19607843137254904,0.0,0.0,0.19607843137254904,0.0,0.0,0.019607843137254905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,253.0,,,0.0,0.0,1.0
228,0.0,0.0,0.0,0.1923076923076923,0.0,0.1923076923076923,0.1923076923076923,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,0.1923076923076923,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,319.0,,,0.0,0.0,1.0
229,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,296.0,,204.0,0.0,0.0,1.0
230,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,263.0,,230.0,0.0,1.0,0.0
231,0.2173913043478261,0.0,0.0,0.0,0.2173913043478261,0.2173913043478261,0.2173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,496.0,,176.0,0.0,0.0,1.0
232,0.20833333333333334,0.0,0.0,0.0,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,486.0,,177.0,0.0,0.0,1.0
233,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,495.0,,178.0,0.0,0.0,1.0
234,0.1923076923076923,0.0,0.0,0.0,0.1923076923076923,0.1923076923076923,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,407.0,,179.0,0.0,0.0,1.0
235,0.18518518518518517,0.0,0.0,0.0,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.25925925925925924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,367.0,,180.0,0.0,0.0,1.0
236,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,,,182.0,0.0,0.0,1.0
237,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,6.3,,,,0.0,0.0,1.0
238,0.038461538461538464,0.0,0.0,0.0,0.1923076923076923,0.1923076923076923,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,199.0,0.0,1.0,0.0
239,0.07407407407407407,0.0,0.0,0.0,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,,,194.0,0.0,1.0,0.0
240,0.10714285714285715,0.0,0.0,0.0,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,,,190.0,0.0,1.0,0.0
241,0.13793103448275862,0.0,0.0,0.0,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,,,186.0,0.0,1.0,0.0
242,0.1935483870967742,0.0,0.0,0.0,0.16129032258064516,0.16129032258064516,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,,,178.0,0.0,0.0,1.0
243,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,342.0,,178.0,0.0,0.0,1.0
244,0.225,0.0,0.0,0.0,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,5.9,516.0,980.0,145.0,0.0,1.0,0.0
245,0.225,0.0,0.0,0.0,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,5.9,516.0,980.0,145.0,0.0,1.0,0.0
246,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,6.1,516.0,1074.0,146.0,0.0,1.0,0.0
247,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,5.7,537.0,300.0,108.0,0.0,1.0,0.0
248,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,2.9,,546.0,,0.0,0.0,1.0
249,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.7,591.0,,69.0,0.0,0.0,1.0
250,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,3.9,,600.0,,0.0,0.0,1.0
251,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,3.0,,415.0,,0.0,0.0,1.0
252,0.8,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,2.9,,488.0,,0.0,0.0,1.0
253,0.3125,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.15625,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,2.7,,,,0.0,0.0,1.0
254,0.3125,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.15625,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,0.0,0.0,1.0
255,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,5.6,,1300.0,124.0,1.0,0.0,0.0
256,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,5.8,,1550.0,,0.0,0.0,1.0
257,0.18181818181818182,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,5.9,,1700.0,,0.0,0.0,1.0
258,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,9.1,500.0,1841.0,110.0,1.0,0.0,0.0
259,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.18867924528301888,0.0,0.0,0.0,0.0,0.18867924528301888,0.0,0.0,0.0,0.0,0.18867924528301888,0.18867924528301888,0.0,0.0,0.0,0.0,0.18867924528301888,9.5,353.0,1188.0,63.0,1.0,0.0,0.0
260,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.18181818181818182,9.3,396.0,1302.0,97.0,1.0,0.0,0.0
261,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.17391304347826086,0.17391304347826086,0.0,0.0,0.0,0.0,0.17391304347826086,9.3,427.0,1415.0,102.0,1.0,0.0,0.0
262,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.2,7.1,591.0,2000.0,123.0,1.0,0.0,0.0
263,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.23529411764705882,0.0,0.0,0.0,0.0,7.1,460.0,1250.0,164.0,1.0,0.0,0.0
264,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,6.8,487.0,1625.0,158.0,1.0,0.0,0.0
265,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.21052631578947367,0.0,0.0,0.0,0.0,6.6,517.0,1260.0,154.0,1.0,0.0,0.0
266,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,6.4,537.0,1375.0,150.0,1.0,0.0,0.0
